movie_id,genre_ids
475,"[80, 18]"
11331,"[12, 18]"
521,"[80, 9648, 53]"
21202,[]
88,"[18, 10402, 10749]"
500,"[80, 53]"
792,"[18, 10752, 28]"
8491,[35]
402,"[53, 9648]"
10537,"[18, 10402]"
11386,"[10749, 80, 18, 53]"
9504,"[80, 18, 9648]"
15764,"[18, 10749]"
601,"[878, 12, 10751, 14]"
67365,[35]
25842,"[14, 18, 10751]"
2119,[12]
744,"[28, 10749, 10752]"
136311,"[28, 35]"
221,[18]
702,[18]
25750,[27]
17642,[99]
427043,[35]
146341,"[80, 18]"
9305,[99]
37616,[35]
11112,[35]
21612,"[80, 18]"
141210,"[35, 27]"
102461,[18]
36998,[18]
200383,"[28, 12, 18, 37]"
116844,[18]
1630,[18]
26626,[35]
124837,[99]
11816,[18]
11843,"[9648, 35, 80]"
10379,"[35, 14, 10751]"
2756,"[12, 28, 53, 878]"
790,[27]
1103,"[878, 28]"
11298,"[18, 27]"
4480,[18]
4481,[18]
49688,[18]
10765,[35]
762,"[12, 35, 14]"
44497,"[10749, 18]"
85588,[]
278621,[18]
99479,[18]
55049,"[35, 80]"
124829,[99]
79306,[99]
356054,[]
10548,[99]
531,"[16, 35, 10751]"
104931,[99]
4483,"[9648, 80, 18, 36, 10749]"
18919,"[16, 18, 14]"
31556,"[18, 53]"
26167,[80]
26174,"[53, 80]"
61461,[18]
117500,[18]
218713,[]
217802,[]
127973,[35]
659,"[18, 36, 10752]"
30892,"[18, 35]"
86369,"[18, 35]"
8074,"[35, 18]"
124676,[18]
38554,[35]
49763,[27]
41326,[99]
36555,[28]
10608,"[35, 18]"
11216,"[18, 10749]"
7452,"[80, 18]"
64567,[35]
892,"[35, 878, 14]"
1600,"[18, 53]"
26561,"[10749, 18]"
975,"[18, 10752]"
18129,"[80, 18]"
54405,"[35, 10769]"
150823,[37]
409,"[18, 10749, 10752]"
38251,"[35, 10749, 10752]"
10161,[18]
1412,[18]
41768,[18]
10409,"[35, 18, 10749]"
14285,"[9648, 99, 80]"
2469,"[35, 80, 18, 10749]"
10174,"[99, 10402]"
31225,[99]
510,[18]
11455,[35]
1891,"[12, 28, 878]"
2493,"[12, 10751, 14, 35, 10749]"
85,"[12, 28]"
68,"[35, 878]"
679,"[27, 28, 53, 878]"
429,[37]
13446,"[35, 18]"
389,[18]
947,"[12, 18, 36, 10752]"
185,"[878, 18]"
595,"[80, 18]"
28,"[18, 10752]"
335,[37]
1892,"[12, 28, 878]"
144,"[18, 14, 10749]"
1092,"[53, 9648]"
769,"[18, 80]"
348,"[27, 28, 53, 878]"
766,"[14, 27, 35]"
175,"[12, 18, 10749]"
11645,"[28, 18, 36]"
10835,"[28, 80, 18, 53]"
539,"[18, 27, 53]"
525,"[10402, 35, 28, 80]"
240,"[18, 80]"
600,"[18, 10752]"
530,"[12, 16, 35, 878, 10751]"
10705,"[10752, 18, 36, 28, 10749]"
279,"[18, 36, 10402]"
3109,"[35, 18, 10749]"
311,"[18, 80]"
1578,[18]
703,"[35, 18, 10749]"
9549,"[18, 36]"
1398,"[18, 878, 53]"
387,"[28, 18, 36, 10752, 12]"
9277,"[35, 80, 18]"
343,"[35, 18, 10749]"
37291,"[18, 35]"
490,"[14, 18]"
11235,"[35, 18]"
218,"[28, 53, 878]"
763,"[27, 35]"
9665,[10752]
18971,"[35, 18]"
696,"[35, 18, 10749]"
379,"[18, 53, 80]"
207,[18]
37247,[18]
1480,"[18, 53, 80]"
9322,"[28, 53]"
826,"[18, 36, 10752]"
422,"[14, 18]"
829,"[80, 18, 9648, 53]"
828,"[18, 878, 53]"
3090,"[28, 12, 18, 37]"
9964,"[28, 35, 27, 878]"
3063,[35]
13667,[35]
694,"[27, 53]"
235,"[80, 18]"
832,"[18, 28, 53, 80]"
765,"[27, 35, 14]"
5925,"[12, 18, 36, 53, 10752]"
11778,"[18, 10752]"
4485,"[28, 18, 10402, 53]"
137,"[10749, 14, 18, 35]"
33,[37]
982,"[9648, 53]"
8428,"[10402, 18]"
212,"[35, 80]"
105,"[12, 35, 878, 10751]"
1633,"[18, 35]"
11202,"[18, 36, 10752]"
1554,"[80, 18, 35]"
149,"[878, 16]"
8009,"[12, 28, 14]"
903,"[80, 18]"
11673,"[18, 35, 36, 10749]"
3034,"[35, 878]"
339,"[35, 18]"
10404,[18]
914,[35]
756,"[16, 10751, 10402]"
288,[37]
910,"[80, 18, 9648, 53]"
2640,"[53, 35, 18]"
16633,"[878, 18, 14, 10749]"
665,"[28, 12, 18, 36]"
11031,"[35, 10402]"
11314,"[99, 10402]"
15143,"[18, 10749]"
89,"[12, 28]"
10322,"[35, 18]"
783,"[18, 36]"
10644,"[35, 10749]"
11257,"[18, 10749]"
14370,"[35, 10749]"
12104,[10402]
625,"[10752, 18, 36]"
8816,"[18, 35]"
830,"[12, 878, 28]"
2323,"[18, 14]"
983,"[12, 18]"
642,"[36, 18, 37, 80]"
655,[18]
10341,"[53, 18, 878, 28]"
639,"[35, 10749, 18]"
266022,[]
168450,[]
30180,"[99, 10402]"
31388,"[10751, 35]"
41801,"[18, 10749]"
66034,"[18, 28, 35, 80]"
348138,"[10749, 35]"
96288,[99]
61536,[35]
18762,"[35, 10749]"
331367,[]
8077,"[878, 28, 27]"
814,"[27, 35]"
41671,[27]
27214,"[27, 53]"
52263,[27]
33519,[27]
16235,[27]
11449,"[18, 27, 53]"
41848,[27]
25944,[27]
24913,"[27, 9648]"
49126,"[14, 18, 27, 53]"
32076,"[80, 18, 27, 9648, 53]"
571,[27]
8851,"[27, 878]"
37843,"[878, 27, 35]"
32146,"[27, 53]"
30346,"[53, 27]"
6114,"[10749, 27]"
229,"[27, 878]"
13549,[27]
9529,"[18, 27, 53]"
1598,"[80, 53]"
11349,"[18, 53]"
7340,"[27, 53]"
6217,"[18, 14, 27, 53]"
377,[27]
653,"[14, 27]"
28198,[27]
794,"[27, 53]"
31640,"[80, 18, 53]"
8744,"[80, 18, 53]"
25189,"[35, 18, 10749]"
145,"[18, 10749]"
2212,"[28, 18, 27, 9648, 53]"
199,"[878, 28, 12, 53]"
7863,[18]
12498,[18]
9279,"[10751, 35]"
53234,"[10749, 18]"
17204,"[99, 18]"
21539,"[14, 18, 35, 878, 10749, 10751]"
85589,"[18, 53]"
12709,"[35, 18, 10749]"
20539,"[18, 36]"
11674,"[35, 10751]"
199512,[18]
64900,"[18, 9648]"
1573,"[28, 53]"
152,"[878, 12, 9648]"
174,"[878, 28, 12, 53]"
172,"[878, 28, 12, 53]"
154,"[28, 12, 878, 53]"
157,"[878, 28, 12, 53]"
168,"[878, 12]"
364,"[28, 14]"
11967,"[80, 28, 12, 18, 37]"
9086,"[37, 12]"
621,[10749]
9037,"[35, 18, 10751, 10402, 10749]"
10173,"[28, 53]"
55687,"[28, 878, 53]"
168535,[18]
8845,"[28, 53]"
46681,"[28, 37]"
578,"[27, 53, 12]"
579,"[27, 53]"
17692,"[53, 27]"
17795,"[35, 18]"
75,"[35, 14, 878]"
13891,"[18, 35]"
9390,"[35, 18, 10749]"
378,"[35, 80]"
10896,"[35, 18]"
2322,"[35, 80, 18]"
41240,[18]
26949,"[18, 10749]"
9819,[18]
49799,[18]
31908,"[36, 18]"
46027,"[18, 80]"
3179,"[16, 35]"
1802,"[18, 53]"
4232,"[80, 27, 9648]"
9361,"[28, 12, 18, 36, 10749, 10752]"
2928,"[35, 18, 14]"
30285,"[18, 10749, 10751, 35]"
10549,[18]
58102,"[18, 36]"
18451,"[18, 10749]"
27265,[35]
49935,"[10749, 80, 18]"
8818,"[36, 18, 10402]"
36758,"[18, 10749]"
36040,"[12, 18]"
74239,"[99, 10402]"
9415,"[28, 18, 9648, 53, 80]"
55146,"[18, 53, 99, 10749, 10769]"
303693,"[80, 18, 10770]"
12145,"[35, 10749]"
42424,"[28, 12, 35, 10751, 10749]"
34314,"[28, 53, 80]"
2892,[18]
9404,"[28, 12, 35, 80, 18, 53]"
85242,"[18, 28, 35, 53]"
9622,"[28, 35]"
8860,"[28, 12, 35, 80, 53]"
197537,"[27, 53, 878]"
66597,"[18, 10749]"
14832,[18]
9619,"[28, 12, 53]"
40506,[35]
31000,"[28, 35]"
4104,"[35, 18, 10749]"
26306,"[18, 10749]"
203829,[99]
43775,"[18, 35, 10749, 10769]"
14908,"[28, 35, 10749]"
784,"[10402, 18, 35]"
12489,"[80, 18, 35]"
168283,[99]
16448,"[10402, 35]"
55936,"[18, 10752]"
17894,"[35, 10749]"
28059,"[35, 18]"
58911,"[35, 10769, 10749]"
17949,"[28, 35]"
1968,"[18, 35, 10749]"
61563,"[28, 35, 18, 10769, 10749]"
66,"[80, 18, 53]"
20735,"[35, 10751]"
11419,[35]
333165,[]
25796,"[35, 18, 10749]"
638,"[18, 53, 9648]"
25624,"[18, 36]"
9366,"[80, 18, 53]"
60083,[35]
21915,[35]
90928,[99]
50091,"[18, 10749]"
18420,"[80, 53, 18]"
19952,"[35, 10749]"
9446,"[35, 10751]"
28005,"[18, 36, 10749]"
9403,"[35, 18]"
27322,"[35, 18, 10749]"
10003,"[53, 28, 10749, 878, 12]"
9311,"[28, 80, 18, 9648, 53]"
11844,"[35, 18]"
884,"[18, 53, 10749]"
49806,"[35, 18, 9648]"
1624,[35]
88423,"[18, 10769]"
16052,[18]
4477,"[80, 53, 18]"
24662,"[16, 35, 10751, 10402]"
18423,"[28, 35]"
76996,"[35, 10749]"
6499,"[28, 12, 10751, 14, 878, 53]"
50512,"[18, 10749]"
9405,"[28, 878]"
12723,"[18, 10749]"
9360,"[12, 27, 53]"
9434,"[28, 35, 53, 10749]"
118991,"[80, 18, 53]"
21626,"[10749, 18]"
13982,"[35, 80]"
93946,[18]
77223,"[10752, 18, 36]"
31465,"[18, 80]"
12793,"[18, 10749]"
102878,[18]
105763,"[18, 35, 10749, 10769]"
9611,[35]
47694,"[18, 10769, 10749]"
10357,"[878, 28, 18, 53]"
9977,"[35, 18]"
816,"[878, 35, 80]"
2163,"[18, 28, 53]"
124680,"[10749, 18]"
16399,"[35, 18, 10749]"
124843,[18]
31017,"[28, 80, 18, 10749, 53]"
24645,[18]
49478,"[14, 10751, 28]"
12499,"[35, 10751]"
18,"[12, 14, 28, 53, 878]"
68545,[]
1811,"[878, 18, 35]"
109614,"[18, 10749]"
60082,"[35, 10749]"
105045,"[18, 10749]"
53023,"[18, 10749]"
64802,[18]
11239,"[10402, 35, 18, 10749]"
50850,"[12, 10751]"
15321,"[35, 18]"
2058,"[35, 10749]"
9450,"[35, 10749, 18]"
125021,[]
330,"[12, 28, 878]"
38523,"[18, 10769]"
16375,[35]
33660,"[18, 10751]"
59232,[18]
45671,"[35, 18, 10749, 14]"
17770,"[35, 10749]"
15170,"[12, 35, 10751]"
1701,"[28, 53, 80]"
201445,[]
26422,"[18, 10769, 10749]"
124642,"[18, 10749]"
1639,"[28, 12, 53]"
49235,"[80, 18]"
106129,"[35, 53]"
291634,[]
107743,"[35, 10749]"
415,"[28, 80, 14]"
47686,[35]
65889,"[35, 10749, 18]"
11103,"[35, 53]"
11970,"[16, 10751, 14, 12, 35, 10749]"
34941,[18]
407992,"[18, 10749]"
8874,"[35, 10749]"
17991,"[878, 27, 18, 53]"
11956,[35]
266,[18]
754,"[28, 80, 878, 53]"
37567,"[18, 10749]"
43771,"[18, 9648, 10749]"
124834,[18]
249358,[53]
111367,"[18, 35, 10752]"
607,"[28, 12, 35, 878]"
18080,"[35, 10749]"
38225,[10751]
17834,"[12, 35, 10751, 14]"
686,"[18, 878, 9648]"
65046,"[35, 10769, 10749]"
4421,"[28, 18]"
9387,"[12, 14, 28]"
10603,"[12, 35, 10751, 10749]"
2142,"[28, 80, 18]"
8413,"[27, 878, 9648]"
10336,"[28, 12, 14, 27, 878, 53]"
20737,"[35, 10751, 18]"
9413,"[35, 10749]"
14585,"[35, 18]"
18519,[12]
49462,[18]
8834,"[28, 18, 9648, 53]"
9458,"[28, 18, 53]"
8854,"[878, 28, 12]"
38295,"[18, 10749, 53]"
22073,"[80, 18]"
37244,"[12, 35, 18, 10751]"
4961,"[14, 27, 53]"
9416,"[28, 12, 35]"
26180,"[28, 35, 10749]"
17832,"[12, 14, 28, 878]"
9772,"[28, 53]"
6072,"[18, 53]"
1669,"[28, 12, 53]"
468,"[18, 10749]"
32519,[35]
108401,"[35, 18]"
10806,"[35, 10749]"
9433,"[28, 12, 18]"
6623,"[28, 53]"
2118,"[80, 18, 9648, 53]"
978,"[12, 18, 36]"
9437,"[18, 9648, 53, 80]"
29461,"[35, 18]"
56651,"[35, 80, 18, 10749]"
10351,[27]
66588,[18]
2649,"[18, 53, 9648]"
14289,"[28, 12, 80, 53]"
10155,[53]
75250,"[18, 10749]"
20457,"[35, 10749]"
18355,"[53, 28, 80]"
33657,"[35, 10749]"
55306,[18]
68924,[18]
36434,[53]
2255,"[35, 18, 10749]"
28353,"[35, 10749]"
9427,[35]
172545,"[35, 18]"
17589,"[18, 36, 10749]"
3597,"[27, 53, 9648]"
1813,"[18, 27, 9648, 53]"
36797,"[35, 10751, 878]"
12628,"[18, 28, 53, 80]"
33344,"[35, 18]"
25099,[99]
45019,"[18, 10749]"
63437,"[10402, 18]"
62422,"[99, 10402]"
782,"[53, 878, 9648, 10749]"
29911,"[14, 18, 9648, 10751]"
9827,"[27, 878, 53]"
1959,"[18, 10749]"
251481,[99]
8067,"[14, 18, 35, 53, 878, 10749]"
125052,"[10749, 80, 18]"
45153,[18]
10871,"[28, 12, 9648, 53]"
14398,"[28, 18]"
10890,"[28, 35]"
99002,[18]
1281,[35]
32332,"[35, 10749]"
9770,"[28, 18, 53]"
12616,[18]
34838,"[18, 10402, 10749, 10769]"
14905,"[10752, 18, 36]"
14583,"[9648, 80, 18, 53]"
11975,"[18, 80, 53]"
4995,[18]
9281,"[80, 18, 10749, 53]"
45928,"[80, 53]"
563,"[12, 28, 53, 878]"
61337,"[35, 18]"
19931,[18]
31535,[35]
10215,"[35, 18, 14, 10749]"
9823,"[28, 14, 878]"
37165,"[35, 18]"
45609,"[18, 10749]"
38904,"[18, 10749]"
45565,"[18, 10751, 10749]"
9407,"[80, 18, 53]"
4824,"[28, 53, 12, 80]"
9444,"[16, 10751]"
9414,"[35, 53, 80, 28]"
8078,"[878, 27, 28]"
29938,"[27, 878]"
11831,"[18, 36, 9648]"
2895,[18]
39177,"[18, 36]"
19601,"[18, 36, 10749]"
124606,[18]
42832,[35]
22797,"[35, 18]"
2639,"[35, 18]"
9574,"[35, 10751, 878]"
10371,[35]
489,[18]
167738,[]
293820,[]
9714,"[35, 10751]"
102406,[18]
170430,"[27, 18]"
8197,"[80, 18, 9648, 53]"
6283,"[35, 10751]"
279698,[]
49728,"[35, 27, 53]"
64562,[18]
4233,"[27, 9648]"
191874,[53]
10217,[18]
438108,[878]
597,"[18, 10749, 53]"
714,"[12, 28, 53]"
52537,[18]
12799,"[10749, 18]"
62394,[18]
9922,"[18, 12]"
547,"[18, 10749]"
25994,[18]
184,"[35, 80, 10749]"
9746,[18]
9438,"[35, 10751]"
115,"[35, 80]"
26941,"[18, 10749, 35]"
27103,"[18, 35]"
9410,"[35, 18, 10749]"
32302,"[28, 35, 10751]"
216794,"[18, 28]"
88863,"[18, 53, 80]"
154821,[]
41417,"[28, 12, 53]"
12538,"[35, 10749]"
586,"[35, 18]"
2666,"[9648, 878]"
46338,"[53, 18, 10749]"
54007,"[28, 12, 10751, 878]"
11258,[53]
9490,"[35, 80]"
9411,"[53, 14, 80, 18]"
25719,"[80, 35, 10749]"
9033,"[14, 27, 53]"
11220,"[18, 28, 10749]"
21253,"[28, 18, 10769, 36, 53]"
6116,"[12, 14, 18, 35, 10402]"
9457,"[12, 28, 27, 878]"
281289,"[53, 35]"
43911,"[18, 80, 9648]"
39424,"[35, 18, 10749]"
44361,[18]
11702,"[28, 18, 80, 53]"
2923,"[10749, 80, 18]"
12238,"[9648, 27, 14]"
11568,"[10402, 28, 35, 80]"
41577,"[10749, 28, 18, 53]"
66894,[35]
11003,"[10749, 35]"
10153,[878]
49645,[99]
47112,"[18, 53, 10749]"
102732,"[35, 10749]"
30949,"[9648, 53, 18, 10749, 80]"
2898,"[35, 10749]"
9558,"[53, 80]"
83593,[99]
320011,"[18, 80]"
26269,"[18, 80, 9648, 53]"
11808,"[53, 80, 28]"
6970,"[10402, 35, 14, 12]"
47452,"[18, 10749, 10769]"
18205,[18]
36943,[12]
21736,"[12, 99]"
17941,"[18, 53]"
10668,"[28, 35, 80, 18, 53]"
9313,"[28, 12, 18]"
42807,"[80, 28, 18]"
617,[53]
36568,"[35, 10751]"
37272,"[18, 10749]"
5910,"[80, 18]"
9440,"[35, 18]"
53092,"[18, 10749]"
32911,"[35, 18, 10751]"
44308,"[18, 10749]"
124821,[18]
32456,"[18, 10749]"
93350,"[18, 35, 10749]"
62695,[99]
32144,"[18, 10749]"
17127,"[35, 18, 10749]"
40688,"[16, 35, 10751]"
17133,"[18, 28, 35, 53, 80]"
19848,[18]
17644,[10751]
1774,[99]
30265,"[18, 10749]"
2157,"[12, 10751, 878]"
70581,"[18, 28, 53, 80]"
8838,"[28, 80, 18, 53]"
29193,"[80, 18, 9648, 53]"
795,"[18, 14, 10749]"
16980,"[35, 18, 10749]"
27472,"[12, 35]"
47881,"[35, 18, 10751]"
9469,[18]
12488,[53]
98499,[]
81367,"[12, 10751]"
267,"[18, 10749, 53]"
16148,"[35, 80, 9648, 53]"
21252,[18]
73135,[53]
9449,"[12, 14, 28, 35, 10751]"
6264,"[12, 14]"
90414,"[35, 10749]"
188870,"[18, 35, 10749]"
215373,"[18, 53]"
78149,[35]
15513,"[35, 10749]"
31220,"[35, 18, 10751]"
13907,"[99, 10402]"
29825,"[35, 18, 10749]"
10622,"[80, 28, 35]"
30020,[18]
17139,"[18, 10769, 36]"
34582,"[35, 53]"
10216,"[878, 28, 27]"
9771,[35]
24560,[35]
76330,"[10402, 99]"
9448,"[28, 12, 35, 53]"
38618,"[28, 12]"
18316,"[28, 12, 53]"
78373,"[35, 18, 10751]"
77514,"[18, 35]"
49474,"[10749, 18, 10770]"
4415,"[80, 18, 36, 10749]"
39467,"[35, 18, 10749]"
55561,"[35, 18]"
8656,"[28, 18, 10749]"
209345,[]
58680,"[35, 10749]"
35161,[18]
35796,[18]
18937,"[14, 16, 18, 10749, 10751]"
929,"[878, 28, 53]"
9452,"[35, 18]"
1878,"[12, 18, 35]"
9844,"[35, 18]"
40505,"[28, 35]"
14342,"[28, 12, 35, 37]"
9715,"[18, 10749]"
26610,"[80, 18, 53]"
20064,"[18, 53]"
40961,"[27, 53]"
1965,"[80, 53, 18]"
312,[18]
6068,"[28, 12, 35, 10749]"
15037,"[35, 18, 10749]"
50043,"[35, 18, 10749]"
37636,"[18, 10749]"
17044,"[18, 10749, 10752]"
60951,"[18, 12]"
21334,"[18, 35, 10751]"
416437,[]
32284,"[10749, 35, 18]"
51955,"[28, 35, 10749, 878, 53]"
37410,"[35, 18]"
47481,"[18, 10749]"
53765,"[35, 10749]"
10674,"[16, 10751, 12]"
136134,"[53, 80, 18]"
846,"[9648, 878, 53]"
12655,"[28, 35, 80]"
3050,"[35, 10751, 14]"
1389,"[10749, 35, 80]"
11020,"[53, 18, 9648]"
20862,"[18, 35]"
108548,"[18, 10769]"
9464,"[10749, 35, 80, 18]"
95,"[28, 53, 878, 12]"
944,"[28, 12, 35, 80, 53]"
35680,"[35, 18, 10751]"
11551,"[35, 12, 14, 878, 28]"
473,"[9648, 18, 53]"
102304,[18]
544,"[10749, 35]"
10513,"[878, 27]"
28966,"[28, 18, 10749, 10752]"
65203,"[18, 10402, 10749]"
143,"[18, 10752]"
42861,"[18, 37]"
33680,"[18, 10749]"
56164,[18]
12311,"[12, 18, 36, 10749]"
43277,"[18, 10402, 10749]"
43278,[18]
34106,"[35, 10749]"
43266,[18]
27367,"[18, 10749, 10752]"
17661,"[18, 35, 10402]"
28580,[18]
887,"[18, 36, 10749]"
33667,"[18, 10749]"
23383,[18]
25430,[18]
27191,"[28, 18, 10749]"
11426,"[10752, 18, 10749]"
654,"[80, 18]"
15919,"[18, 10749]"
1725,"[80, 18, 10402]"
5769,"[12, 35, 36, 10749]"
874,"[18, 36]"
10633,"[80, 18, 9648, 53]"
17917,"[18, 10751, 10402]"
3116,[18]
1051,"[28, 80, 53]"
1366,[18]
12102,[18]
16619,[18]
9443,"[18, 36]"
11050,"[18, 35]"
606,[18]
746,"[18, 36]"
380,[18]
403,"[35, 18]"
11485,"[35, 80]"
466,[9648]
13820,"[35, 80, 878, 53]"
15389,"[35, 18]"
13597,"[12, 10751, 14]"
2108,"[35, 18]"
10014,[27]
10072,"[27, 53]"
10131,"[27, 53]"
10160,"[27, 53]"
11284,"[27, 53, 35]"
4488,[27]
9725,"[27, 53]"
9728,"[27, 53]"
9730,"[27, 53]"
9731,"[27, 53]"
10225,"[27, 9648, 53]"
10281,"[27, 53]"
10283,"[27, 53]"
948,"[27, 53]"
11281,"[27, 53]"
10676,"[27, 9648, 878]"
11357,"[27, 53]"
11361,"[27, 53]"
36599,"[27, 9648, 53]"
39929,[27]
41828,"[53, 35, 27]"
41769,[27]
10585,"[27, 53]"
11186,"[18, 27]"
11187,"[53, 27, 28]"
609,[27]
11133,"[27, 53]"
10306,"[27, 53]"
9552,"[18, 27, 53]"
11586,"[27, 53, 14]"
11587,"[53, 27, 9648]"
941,"[12, 28, 35, 53, 80]"
942,"[28, 12, 35, 80, 53]"
943,"[12, 28, 35, 53, 80]"
927,"[14, 27, 35]"
928,"[35, 27, 14]"
9340,"[12, 35, 10751]"
9342,"[28, 12]"
38509,"[35, 18]"
60033,"[80, 18, 53]"
12101,"[9648, 878, 53]"
19,"[18, 878]"
165,"[12, 35, 10751, 878]"
196,"[12, 35, 10751, 878]"
551,"[28, 12]"
16084,"[14, 35, 10751]"
17984,"[35, 10751, 878]"
22328,"[35, 10751, 37]"
32611,"[14, 878, 10751]"
3170,"[16, 18, 10751]"
346,"[28, 18]"
859,"[18, 10749]"
841,"[28, 878, 12]"
11051,[18]
242,"[80, 18, 53]"
1411,"[9648, 18]"
9769,"[18, 10749]"
9424,"[9648, 27, 878]"
9835,"[35, 80]"
857,"[18, 36, 10752]"
17539,"[35, 10749]"
44322,[18]
22777,"[35, 10751]"
20173,"[35, 10751]"
10957,[16]
9570,"[12, 10751, 878, 28]"
16249,"[14, 35, 10751]"
13962,"[35, 10751]"
14612,[10751]
19378,"[35, 10751, 878]"
65157,"[18, 10751]"
29228,"[35, 10751]"
19379,"[35, 28, 12]"
11164,"[28, 35, 18, 10751]"
18887,"[12, 14, 878, 10751]"
40866,"[14, 35, 878, 10751]"
24736,"[18, 12]"
10122,"[10751, 878, 12]"
24816,"[14, 35, 10751]"
9994,"[35, 16, 10751]"
25445,"[35, 18, 10751, 10402]"
12129,"[14, 35, 10751, 12]"
14140,"[10749, 35, 10751, 28, 12]"
10439,"[35, 10751, 14]"
11158,"[12, 35, 10751, 878]"
9354,"[12, 35, 10751, 878]"
28736,"[28, 35, 10751, 37]"
34774,"[28, 12, 18, 10751]"
37969,"[12, 10751]"
9631,"[28, 12, 80, 18, 9648, 53]"
9820,"[35, 18, 10751]"
14013,[35]
36606,[99]
96196,"[18, 10749]"
98505,[18]
1779,"[99, 36]"
10849,"[14, 35, 10749]"
678,"[18, 9648, 53]"
907,"[18, 10749, 10752]"
5961,"[14, 18, 9648]"
47908,[18]
42121,"[18, 10402, 10749]"
2887,[18]
11974,"[35, 27, 53]"
20348,"[35, 18]"
26648,[18]
11911,[18]
793,"[80, 18, 9648, 53]"
35144,[12]
9325,"[10751, 16, 12]"
43037,"[28, 12, 18, 10751]"
10340,"[10751, 16]"
10144,"[16, 10751]"
10414,"[35, 10751]"
10437,"[35, 10751, 14, 18]"
15300,"[18, 10402, 10751]"
12230,"[12, 16, 35, 10751]"
13380,"[10751, 14]"
10693,"[16, 10402, 10751, 12, 14]"
11335,"[28, 12, 35, 10751, 10402]"
11135,"[12, 16, 80, 10751, 14]"
11319,"[14, 10751, 16, 12]"
14822,"[12, 14, 878, 10751]"
15969,"[10751, 12, 16, 10749]"
13155,"[12, 10751, 14]"
10249,"[28, 12, 878, 10751]"
15943,"[35, 10751]"
10882,"[14, 16, 10749, 10751]"
24808,"[14, 9648, 53]"
19762,"[35, 10751, 10749]"
13850,"[10751, 10402]"
2619,"[35, 14, 10749]"
65158,"[18, 10751]"
53565,[16]
41841,[12]
27332,[18]
97,"[878, 28, 12]"
10419,"[10402, 18]"
11675,"[27, 53]"
2107,"[35, 18, 14, 10749]"
6471,[35]
9442,"[35, 9648]"
11591,"[35, 10749, 878]"
13697,[18]
19158,"[18, 27]"
227,"[80, 18]"
87,"[12, 28]"
123,"[14, 18, 16, 12]"
9314,"[18, 10749, 878]"
11336,"[27, 878, 53]"
9980,"[28, 18, 27, 878]"
10657,"[18, 27]"
10489,"[27, 53]"
10823,"[18, 14, 27, 53]"
11497,"[18, 16, 10751, 35, 14]"
2907,"[27, 35, 14]"
9454,"[18, 10749, 35]"
8688,"[80, 9648]"
118452,[18]
16155,"[35, 80]"
48894,"[99, 10769]"
23954,"[80, 18, 10749]"
12761,"[10402, 18]"
396,[18]
14367,"[53, 35, 80, 12]"
11814,"[35, 10749, 14]"
16081,"[12, 14, 35, 10751, 10402, 10749]"
18331,"[35, 10751, 10749, 878]"
15171,"[16, 18, 10751]"
11837,"[12, 16, 18]"
11704,"[14, 16, 18, 10751]"
11639,[14]
4978,"[18, 10751, 16, 12]"
10380,"[12, 16, 10751]"
11976,"[12, 14]"
15144,"[35, 10749]"
11522,[35]
11557,"[18, 10749]"
13853,"[12, 18]"
11415,"[35, 27]"
37530,"[14, 27, 35]"
8393,"[28, 35]"
11937,"[28, 35]"
21661,"[35, 10751]"
9320,[53]
33644,"[35, 18, 10749]"
14662,"[35, 18]"
125124,[]
115872,[18]
39930,"[80, 27, 53]"
10692,"[80, 18, 27, 53]"
805,"[27, 18, 9648]"
34584,"[18, 10751, 14, 12]"
34636,"[18, 10751, 14, 12]"
2182,"[35, 27, 878]"
28070,"[27, 878]"
77469,"[18, 35]"
10278,"[18, 53, 10749]"
36647,"[27, 28]"
17915,"[18, 10402, 10749]"
14557,[35]
9417,"[28, 12, 35]"
41469,"[35, 18, 10749]"
19381,[35]
34637,"[12, 28, 18, 14, 9648]"
4011,"[14, 35]"
161795,"[10749, 18]"
1580,"[80, 18, 9648, 53]"
5854,"[35, 80, 53]"
573,"[80, 18, 9648, 53]"
2370,"[28, 18, 9648, 53]"
5780,"[9648, 53]"
506,"[80, 18, 9648, 53]"
22527,"[80, 18, 9648]"
574,"[12, 80, 18, 9648, 53]"
11219,"[35, 9648, 53]"
30159,"[80, 18]"
845,"[80, 18, 53]"
1978,[53]
3682,"[10402, 18]"
51942,"[18, 35, 16]"
46702,"[18, 10749]"
54795,"[35, 18, 10749]"
46748,"[18, 53]"
847,"[12, 18, 28]"
117,"[80, 18, 36, 53]"
14577,[35]
37498,"[28, 12, 53]"
38621,"[10749, 18]"
59138,[99]
28047,"[18, 53, 80, 10749]"
4175,[18]
31667,"[18, 80, 53]"
13321,"[18, 10752]"
21734,"[80, 18, 53]"
31997,"[53, 10752]"
24197,"[35, 10749]"
11462,"[9648, 53]"
31995,"[12, 80]"
940,"[9648, 53]"
2762,"[18, 80]"
12684,"[53, 9648]"
2761,[53]
8208,"[18, 53]"
52907,[]
15007,"[80, 9648, 53]"
36049,"[35, 18, 53]"
52748,[18]
75793,"[10402, 35]"
47695,[18]
31930,"[9648, 53]"
20213,[18]
543,"[18, 53, 80]"
36054,[35]
143750,[18]
52782,[18]
36055,"[18, 53]"
36056,[18]
2760,"[80, 18, 53]"
64398,[18]
10220,"[18, 80]"
